"GEO_ID","NAME","B05012_001E","B05012_001M","B05012_001MA","B05012_001EA","B05012_002E","B05012_002EA","B05012_002M","B05012_002MA","B05012_003E","B05012_003M","B05012_003MA","B05012_003EA",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Annotation of Estimate!!Total:","Estimate!!Total:!!Native","Annotation of Estimate!!Total:!!Native","Margin of Error!!Total:!!Native","Annotation of Margin of Error!!Total:!!Native","Estimate!!Total:!!Foreign-Born","Margin of Error!!Total:!!Foreign-Born","Annotation of Margin of Error!!Total:!!Foreign-Born","Annotation of Estimate!!Total:!!Foreign-Born",
"0500000US13219","Oconee County, Georgia","41006","*****","*****","null","38170","null","420","null","2836","420","null","null",
"0500000US13221","Oglethorpe County, Georgia","14779","*****","*****","null","14708","null","66","null","71","66","null","null",
"0500000US13223","Paulding County, Georgia","165688","*****","*****","null","154589","null","1148","null","11099","1148","null","null",
"0500000US13225","Peach County, Georgia","27822","*****","*****","null","26540","null","167","null","1282","167","null","null",
"0500000US13227","Pickens County, Georgia","32814","*****","*****","null","32152","null","218","null","662","218","null","null",
"0500000US13229","Pierce County, Georgia","19644","*****","*****","null","19284","null","197","null","360","197","null","null",
"0500000US13231","Pike County, Georgia","18754","*****","*****","null","18352","null","112","null","402","112","null","null",
"0500000US13233","Polk County, Georgia","42692","*****","*****","null","39586","null","339","null","3106","339","null","null",
"0500000US13235","Pulaski County, Georgia","10001","*****","*****","null","9770","null","146","null","231","107","null","null",
"0500000US13237","Putnam County, Georgia","21870","*****","*****","null","20987","null","231","null","883","231","null","null",
"0500000US13239","Quitman County, Georgia","2249","251","null","null","2195","null","244","null","54","60","null","null",
"0500000US13241","Rabun County, Georgia","16731","*****","*****","null","15934","null","157","null","797","157","null","null",
"0500000US13243","Randolph County, Georgia","6503","*****","*****","null","6453","null","60","null","50","60","null","null",
"0500000US13245","Richmond County, Georgia","205772","*****","*****","null","199001","null","877","null","6771","877","null","null",
"0500000US13247","Rockdale County, Georgia","92983","*****","*****","null","83800","null","873","null","9183","873","null","null",
"0500000US13249","Schley County, Georgia","4622","*****","*****","null","4602","null","63","null","20","21","null","null",
"0500000US13251","Screven County, Georgia","14028","*****","*****","null","13796","null","105","null","232","105","null","null",
"0500000US13253","Seminole County, Georgia","9108","*****","*****","null","9062","null","50","null","46","50","null","null",
"0500000US13255","Spalding County, Georgia","66722","*****","*****","null","64793","null","393","null","1929","393","null","null",
"0500000US13257","Stephens County, Georgia","26641","*****","*****","null","25708","null","290","null","933","290","null","null",
"0500000US13259","Stewart County, Georgia","5347","*****","*****","null","3874","null","201","null","1473","201","null","null",
"0500000US13261","Sumter County, Georgia","29690","*****","*****","null","28347","null","283","null","1343","283","null","null",
"0500000US13263","Talbot County, Georgia","5837","*****","*****","null","5800","null","33","null","37","33","null","null",
"0500000US13265","Taliaferro County, Georgia","1574","249","null","null","1545","null","246","null","29","35","null","null",
"0500000US13267","Tattnall County, Georgia","23211","*****","*****","null","21874","null","242","null","1337","242","null","null",
"0500000US13269","Taylor County, Georgia","7857","*****","*****","null","7823","null","44","null","34","44","null","null",
"0500000US13271","Telfair County, Georgia","12860","*****","*****","null","11535","null","182","null","1325","182","null","null",
"0500000US13273","Terrell County, Georgia","9102","*****","*****","null","8840","null","171","null","262","171","null","null",
"0500000US13275","Thomas County, Georgia","45669","*****","*****","null","44550","null","213","null","1119","213","null","null",
"0500000US13277","Tift County, Georgia","41148","*****","*****","null","38974","null","389","null","2174","389","null","null",
"0500000US13279","Toombs County, Georgia","26956","*****","*****","null","25446","null","348","null","1510","348","null","null",
"0500000US13281","Towns County, Georgia","12300","*****","*****","null","11977","null","124","null","323","124","null","null",
"0500000US13283","Treutlen County, Georgia","6410","*****","*****","null","6149","null","217","null","261","217","null","null",
"0500000US13285","Troup County, Georgia","69483","*****","*****","null","66950","null","277","null","2533","277","null","null",
"0500000US13287","Turner County, Georgia","8856","*****","*****","null","8581","null","173","null","275","173","null","null",
"0500000US13289","Twiggs County, Georgia","8034","*****","*****","null","7967","null","78","null","67","78","null","null",
"0500000US13291","Union County, Georgia","24183","*****","*****","null","23562","null","177","null","621","177","null","null",
"0500000US13293","Upson County, Georgia","27424","*****","*****","null","26918","null","224","null","506","224","null","null",
"0500000US13295","Walker County, Georgia","67772","*****","*****","null","67090","null","235","null","682","235","null","null",
"0500000US13297","Walton County, Georgia","95453","*****","*****","null","90631","null","841","null","4822","841","null","null",
"0500000US13299","Ware County, Georgia","36084","*****","*****","null","35436","null","191","null","648","191","null","null",
"0500000US13301","Warren County, Georgia","5218","*****","*****","null","5194","null","18","null","24","18","null","null",
"0500000US13303","Washington County, Georgia","20052","*****","*****","null","19695","null","117","null","357","117","null","null",
"0500000US13305","Wayne County, Georgia","30118","*****","*****","null","28918","null","468","null","1200","468","null","null",
"0500000US13307","Webster County, Georgia","2372","*****","*****","null","2162","null","97","null","210","98","null","null",
"0500000US13309","Wheeler County, Georgia","7568","*****","*****","null","7484","null","37","null","84","37","null","null",
"0500000US13311","White County, Georgia","27886","*****","*****","null","27381","null","163","null","505","163","null","null",
"0500000US13313","Whitfield County, Georgia","103076","*****","*****","null","84140","null","766","null","18936","766","null","null",
"0500000US13315","Wilcox County, Georgia","8841","*****","*****","null","8536","null","66","null","305","66","null","null",
"0500000US13317","Wilkes County, Georgia","9643","*****","*****","null","9372","null","94","null","271","94","null","null",
"0500000US13319","Wilkinson County, Georgia","8931","*****","*****","null","8753","null","33","null","178","33","null","null",
"0500000US13321","Worth County, Georgia","20824","*****","*****","null","20439","null","133","null","385","133","null","null",
"0500000US15001","Hawaii County, Hawaii","200468","*****","*****","null","174368","null","1628","null","26100","1628","null","null",
"0500000US15003","Honolulu County, Hawaii","1015167","*****","*****","null","817646","null","3843","null","197521","3843","null","null",
"0500000US15005","Kalawao County, Hawaii","48","17","null","null","47","null","17","null","1","2","null","null",
"0500000US15007","Kauai County, Hawaii","73247","*****","*****","null","61482","null","1101","null","11765","1101","null","null",
"0500000US15009","Maui County, Hawaii","164568","17","null","null","135214","null","1560","null","29354","1559","null","null",
"0500000US16001","Ada County, Idaho","485246","*****","*****","null","457641","null","1971","null","27605","1971","null","null",
"0500000US16003","Adams County, Idaho","4321","*****","*****","null","4272","null","56","null","49","56","null","null",
"0500000US16005","Bannock County, Idaho","86362","*****","*****","null","83681","null","315","null","2681","315","null","null",
"0500000US16007","Bear Lake County, Idaho","6327","*****","*****","null","6151","null","63","null","176","63","null","null",
"0500000US16009","Benewah County, Idaho","9509","*****","*****","null","9405","null","52","null","104","52","null","null",
"0500000US16011","Bingham County, Idaho","47540","*****","*****","null","45290","null","361","null","2250","361","null","null",
"0500000US16013","Blaine County, Idaho","23868","*****","*****","null","19858","null","415","null","4010","415","null","null",
"0500000US16015","Boise County, Idaho","7549","*****","*****","null","7236","null","109","null","313","109","null","null",
"0500000US16017","Bonner County, Idaho","46481","*****","*****","null","45620","null","192","null","861","192","null","null",
"0500000US16019","Bonneville County, Idaho","121771","*****","*****","null","116561","null","587","null","5210","587","null","null",
"0500000US16021","Boundary County, Idaho","11966","*****","*****","null","11422","null","215","null","544","215","null","null",
"0500000US16023","Butte County, Idaho","2573","*****","*****","null","2486","null","76","null","87","76","null","null",
"0500000US16025","Camas County, Idaho","1044","152","null","null","1015","null","156","null","29","34","null","null",
"0500000US16027","Canyon County, Idaho","227367","*****","*****","null","208278","null","1535","null","19089","1535","null","null",
"0500000US16029","Caribou County, Idaho","7003","*****","*****","null","6697","null","70","null","306","70","null","null",
"0500000US16031","Cassia County, Idaho","24469","*****","*****","null","22002","null","399","null","2467","399","null","null",
"0500000US16033","Clark County, Idaho","839","152","null","null","639","null","134","null","200","72","null","null",
"0500000US16035","Clearwater County, Idaho","8719","*****","*****","null","8505","null","106","null","214","106","null","null",
"0500000US16037","Custer County, Idaho","4273","*****","*****","null","4249","null","40","null","24","40","null","null",
"0500000US16039","Elmore County, Idaho","28396","*****","*****","null","25564","null","441","null","2832","441","null","null",
"0500000US16041","Franklin County, Idaho","14036","*****","*****","null","13630","null","129","null","406","129","null","null",
"0500000US16043","Fremont County, Idaho","13370","*****","*****","null","12575","null","129","null","795","129","null","null",
"0500000US16045","Gem County, Idaho","18692","*****","*****","null","17980","null","214","null","712","214","null","null",
"0500000US16047","Gooding County, Idaho","15422","*****","*****","null","13519","null","213","null","1903","213","null","null",
"0500000US16049","Idaho County, Idaho","16494","*****","*****","null","16242","null","72","null","252","72","null","null",
"0500000US16051","Jefferson County, Idaho","30427","*****","*****","null","29240","null","210","null","1187","210","null","null",
"0500000US16053","Jerome County, Idaho","24081","*****","*****","null","19839","null","495","null","4242","495","null","null",
"0500000US16055","Kootenai County, Idaho","168317","*****","*****","null","164478","null","509","null","3839","509","null","null",
"0500000US16057","Latah County, Idaho","39464","*****","*****","null","37762","null","335","null","1702","335","null","null",
"0500000US16059","Lemhi County, Idaho","7948","*****","*****","null","7804","null","91","null","144","91","null","null",
"0500000US16061","Lewis County, Idaho","3613","*****","*****","null","3556","null","23","null","57","23","null","null",
"0500000US16063","Lincoln County, Idaho","5184","*****","*****","null","4343","null","85","null","841","85","null","null",
"0500000US16065","Madison County, Idaho","50979","*****","*****","null","49055","null","358","null","1924","358","null","null",
"0500000US16067","Minidoka County, Idaho","21393","*****","*****","null","18380","null","351","null","3013","351","null","null",
"0500000US16069","Nez Perce County, Idaho","41820","*****","*****","null","41091","null","212","null","729","212","null","null",
"0500000US16071","Oneida County, Idaho","4514","*****","*****","null","4383","null","61","null","131","61","null","null",
"0500000US16073","Owyhee County, Idaho","11815","*****","*****","null","10775","null","179","null","1040","179","null","null",
"0500000US16075","Payette County, Idaho","24928","*****","*****","null","23256","null","275","null","1672","275","null","null",
"0500000US16077","Power County, Idaho","7854","*****","*****","null","6740","null","110","null","1114","110","null","null",
"0500000US16079","Shoshone County, Idaho","13124","*****","*****","null","12962","null","52","null","162","52","null","null",
"0500000US16081","Teton County, Idaho","11490","*****","*****","null","10428","null","180","null","1062","180","null","null",
"0500000US16083","Twin Falls County, Idaho","89128","*****","*****","null","81532","null","857","null","7596","857","null","null",
"0500000US16085","Valley County, Idaho","11476","*****","*****","null","11377","null","63","null","99","63","null","null",
"0500000US16087","Washington County, Idaho","10425","*****","*****","null","9742","null","178","null","683","178","null","null",
"0500000US17001","Adams County, Illinois","65878","*****","*****","null","65003","null","199","null","875","199","null","null",
"0500000US17003","Alexander County, Illinois","5488","*****","*****","null","5460","null","18","null","28","18","null","null",
"0500000US17005","Bond County, Illinois","16804","*****","*****","null","16477","null","169","null","327","169","null","null",
"0500000US17007","Boone County, Illinois","53592","*****","*****","null","48625","null","544","null","4967","544","null","null",
"0500000US17009","Brown County, Illinois","6330","*****","*****","null","6151","null","73","null","179","73","null","null",
"0500000US17011","Bureau County, Illinois","33338","*****","*****","null","32150","null","164","null","1188","164","null","null",
"0500000US17013","Calhoun County, Illinois","4537","*****","*****","null","4517","null","15","null","20","15","null","null",
"0500000US17015","Carroll County, Illinois","15586","*****","*****","null","15248","null","107","null","338","107","null","null",
"0500000US17017","Cass County, Illinois","13058","*****","*****","null","11566","null","223","null","1492","223","null","null",
"0500000US17019","Champaign County, Illinois","206583","*****","*****","null","180970","null","1389","null","25613","1389","null","null",
"0500000US17021","Christian County, Illinois","34038","*****","*****","null","33612","null","113","null","426","113","null","null",
"0500000US17023","Clark County, Illinois","15587","*****","*****","null","15482","null","67","null","105","67","null","null",
"0500000US17025","Clay County, Illinois","13313","*****","*****","null","13283","null","31","null","30","31","null","null",
"0500000US17027","Clinton County, Illinois","37048","*****","*****","null","36244","null","163","null","804","163","null","null",
"0500000US17029","Coles County, Illinois","47542","*****","*****","null","46646","null","211","null","896","211","null","null",
"0500000US17031","Cook County, Illinois","5265398","*****","*****","null","4163385","null","8495","null","1102013","8495","null","null",
"0500000US17033","Crawford County, Illinois","18825","*****","*****","null","18603","null","89","null","222","89","null","null",
"0500000US17035","Cumberland County, Illinois","10528","*****","*****","null","10415","null","72","null","113","72","null","null",
"0500000US17037","DeKalb County, Illinois","100922","*****","*****","null","93769","null","794","null","7153","794","null","null",
"0500000US17039","De Witt County, Illinois","15653","*****","*****","null","15383","null","83","null","270","83","null","null",
"0500000US17041","Douglas County, Illinois","19708","*****","*****","null","19118","null","156","null","590","156","null","null",
"0500000US17043","DuPage County, Illinois","934094","*****","*****","null","751394","null","3253","null","182700","3253","null","null",
"0500000US17045","Edgar County, Illinois","16998","*****","*****","null","16823","null","56","null","175","56","null","null",
"0500000US17047","Edwards County, Illinois","6233","*****","*****","null","6189","null","26","null","44","26","null","null",
"0500000US17049","Effingham County, Illinois","34576","*****","*****","null","33820","null","159","null","756","159","null","null",
"0500000US17051","Fayette County, Illinois","21514","*****","*****","null","21180","null","111","null","334","111","null","null",
"0500000US17053","Ford County, Illinois","13589","*****","*****","null","13361","null","106","null","228","106","null","null",
"0500000US17055","Franklin County, Illinois","38068","*****","*****","null","37731","null","109","null","337","109","null","null",
"0500000US17057","Fulton County, Illinois","34022","*****","*****","null","33625","null","121","null","397","121","null","null",
"0500000US17059","Gallatin County, Illinois","5038","*****","*****","null","5023","null","13","null","15","13","null","null",
"0500000US17061","Greene County, Illinois","12187","*****","*****","null","12144","null","29","null","43","29","null","null",
"0500000US17063","Grundy County, Illinois","52364","*****","*****","null","50194","null","450","null","2170","450","null","null",
"0500000US17065","Hamilton County, Illinois","8021","*****","*****","null","7957","null","42","null","64","42","null","null",
"0500000US17067","Hancock County, Illinois","17750","*****","*****","null","17464","null","83","null","286","83","null","null",
"0500000US17069","Hardin County, Illinois","3700","*****","*****","null","3681","null","23","null","19","23","null","null",
"0500000US17071","Henderson County, Illinois","6485","*****","*****","null","6434","null","25","null","51","25","null","null",
"0500000US17073","Henry County, Illinois","49412","*****","*****","null","48627","null","186","null","785","186","null","null",
"0500000US17075","Iroquois County, Illinois","27362","*****","*****","null","26464","null","124","null","898","124","null","null",
"0500000US17077","Jackson County, Illinois","53676","*****","*****","null","50603","null","377","null","3073","377","null","null",
"0500000US17079","Jasper County, Illinois","9324","*****","*****","null","9206","null","105","null","118","105","null","null",
"0500000US17081","Jefferson County, Illinois","37362","*****","*****","null","36670","null","140","null","692","140","null","null",
"0500000US17083","Jersey County, Illinois","21533","*****","*****","null","21279","null","97","null","254","97","null","null",
"0500000US17085","Jo Daviess County, Illinois","21995","*****","*****","null","21492","null","70","null","503","70","null","null",
"0500000US17087","Johnson County, Illinois","13238","*****","*****","null","13089","null","48","null","149","48","null","null",
"0500000US17089","Kane County, Illinois","518648","*****","*****","null","430016","null","1861","null","88632","1861","null","null",
"0500000US17091","Kankakee County, Illinois","108104","*****","*****","null","102834","null","465","null","5270","465","null","null",
"0500000US17093","Kendall County, Illinois","130757","*****","*****","null","118635","null","1360","null","12122","1360","null","null",
"0500000US17095","Knox County, Illinois","50193","*****","*****","null","48618","null","300","null","1575","300","null","null",
"0500000US17097","Lake County, Illinois","714484","*****","*****","null","581208","null","2637","null","133276","2637","null","null",
"0500000US17099","LaSalle County, Illinois","109986","*****","*****","null","106357","null","372","null","3629","372","null","null",
"0500000US17101","Lawrence County, Illinois","15465","*****","*****","null","15210","null","113","null","255","113","null","null",
"0500000US17103","Lee County, Illinois","34373","*****","*****","null","33501","null","152","null","872","152","null","null",
"0500000US17105","Livingston County, Illinois","35902","*****","*****","null","35234","null","152","null","668","152","null","null",
"0500000US17107","Logan County, Illinois","28238","*****","*****","null","27830","null","130","null","408","130","null","null",
"0500000US17109","McDonough County, Illinois","27743","*****","*****","null","26921","null","178","null","822","178","null","null",
"0500000US17111","McHenry County, Illinois","310749","*****","*****","null","283400","null","1179","null","27349","1179","null","null",
"0500000US17113","McLean County, Illinois","171455","*****","*****","null","159553","null","1036","null","11902","1036","null","null",
"0500000US17115","Macon County, Illinois","104331","*****","*****","null","101817","null","306","null","2514","306","null","null",
"0500000US17117","Macoupin County, Illinois","45152","*****","*****","null","44732","null","108","null","420","108","null","null",
"0500000US17119","Madison County, Illinois","266112","*****","*****","null","260499","null","567","null","5613","567","null","null",
"0500000US17121","Marion County, Illinois","37781","*****","*****","null","37402","null","84","null","379","84","null","null",
"0500000US17123","Marshall County, Illinois","11781","*****","*****","null","11615","null","49","null","166","49","null","null",
"0500000US17125","Mason County, Illinois","13225","*****","*****","null","13138","null","48","null","87","48","null","null",
"0500000US17127","Massac County, Illinois","14280","*****","*****","null","14124","null","95","null","156","95","null","null",
"0500000US17129","Menard County, Illinois","12343","*****","*****","null","12190","null","100","null","153","100","null","null",
"0500000US17131","Mercer County, Illinois","15779","*****","*****","null","15554","null","63","null","225","63","null","null",
"0500000US17133","Monroe County, Illinois","34732","*****","*****","null","34286","null","108","null","446","108","null","null",
"0500000US17135","Montgomery County, Illinois","28482","*****","*****","null","28047","null","146","null","435","146","null","null",
"0500000US17137","Morgan County, Illinois","33189","*****","*****","null","32823","null","131","null","366","131","null","null",
"0500000US17139","Moultrie County, Illinois","14634","*****","*****","null","14521","null","57","null","113","57","null","null",
"0500000US17141","Ogle County, Illinois","51787","*****","*****","null","49858","null","333","null","1929","333","null","null",
"0500000US17143","Peoria County, Illinois","182439","*****","*****","null","171004","null","1263","null","11435","1263","null","null",
"0500000US17145","Perry County, Illinois","21158","*****","*****","null","20904","null","74","null","254","74","null","null",
"0500000US17147","Piatt County, Illinois","16664","*****","*****","null","16517","null","73","null","147","73","null","null",
"0500000US17149","Pike County, Illinois","14923","*****","*****","null","14811","null","60","null","112","60","null","null",
"0500000US17151","Pope County, Illinois","3820","*****","*****","null","3781","null","36","null","39","36","null","null",
"0500000US17153","Pulaski County, Illinois","5279","*****","*****","null","5234","null","34","null","45","34","null","null",
"0500000US17155","Putnam County, Illinois","5638","*****","*****","null","5561","null","32","null","77","32","null","null",
"0500000US17157","Randolph County, Illinois","30632","*****","*****","null","29872","null","223","null","760","223","null","null",
"0500000US17159","Richland County, Illinois","15876","*****","*****","null","15607","null","122","null","269","122","null","null",
"0500000US17161","Rock Island County, Illinois","144694","*****","*****","null","132814","null","852","null","11880","852","null","null",
"0500000US17163","St. Clair County, Illinois","258597","*****","*****","null","250683","null","734","null","7914","734","null","null",
"0500000US17165","Saline County, Illinois","23869","*****","*****","null","23657","null","85","null","212","85","null","null",
"0500000US17167","Sangamon County, Illinois","196759","*****","*****","null","190804","null","511","null","5955","511","null","null",
"0500000US17169","Schuyler County, Illinois","6953","*****","*****","null","6855","null","110","null","98","110","null","null",
"0500000US17171","Scott County, Illinois","4923","*****","*****","null","4866","null","32","null","57","32","null","null",
"0500000US17173","Shelby County, Illinois","21160","*****","*****","null","20939","null","123","null","221","123","null","null",
"0500000US17175","Stark County, Illinois","5436","*****","*****","null","5301","null","56","null","135","56","null","null",
"0500000US17177","Stephenson County, Illinois","44817","*****","*****","null","43998","null","149","null","819","149","null","null",
"0500000US17179","Tazewell County, Illinois","131977","*****","*****","null","129803","null","387","null","2174","387","null","null",
"0500000US17181","Union County, Illinois","17259","*****","*****","null","16855","null","78","null","404","78","null","null",
"0500000US17183","Vermilion County, Illinois","74953","*****","*****","null","73366","null","232","null","1587","232","null","null",
"0500000US17185","Wabash County, Illinois","11414","*****","*****","null","11156","null","75","null","258","75","null","null",
"0500000US17187","Warren County, Illinois","16887","*****","*****","null","15932","null","198","null","955","198","null","null",
"0500000US17189","Washington County, Illinois","13827","*****","*****","null","13675","null","68","null","152","68","null","null",
"0500000US17191","Wayne County, Illinois","16250","*****","*****","null","15996","null","91","null","254","91","null","null",
"0500000US17193","White County, Illinois","13959","*****","*****","null","13800","null","53","null","159","53","null","null",
"0500000US17195","Whiteside County, Illinois","55932","*****","*****","null","54193","null","264","null","1739","264","null","null",
"0500000US17197","Will County, Illinois","696403","*****","*****","null","610361","null","2383","null","86042","2383","null","null",
"0500000US17199","Williamson County, Illinois","67271","*****","*****","null","65999","null","230","null","1272","230","null","null",
"0500000US17201","Winnebago County, Illinois","285471","*****","*****","null","259752","null","1708","null","25719","1708","null","null",
"0500000US17203","Woodford County, Illinois","38571","*****","*****","null","37903","null","199","null","668","199","null","null",
"0500000US18001","Adams County, Indiana","35685","*****","*****","null","35318","null","194","null","367","194","null","null",
"0500000US18003","Allen County, Indiana","381839","*****","*****","null","354421","null","1069","null","27418","1069","null","null",
"0500000US18005","Bartholomew County, Indiana","81759","*****","*****","null","72907","null","618","null","8852","618","null","null",
"0500000US18007","Benton County, Indiana","8687","*****","*****","null","8516","null","48","null","171","48","null","null",
"0500000US18009","Blackford County, Indiana","12139","*****","*****","null","12040","null","57","null","99","57","null","null",
"0500000US18011","Boone County, Indiana","69839","*****","*****","null","66618","null","408","null","3221","408","null","null",
"0500000US18013","Brown County, Indiana","15444","*****","*****","null","15171","null","103","null","273","103","null","null",
"0500000US18015","Carroll County, Indiana","20288","*****","*****","null","19848","null","158","null","440","158","null","null",
"0500000US18017","Cass County, Indiana","37918","*****","*****","null","34558","null","341","null","3360","341","null","null",
"0500000US18019","Clark County, Indiana","120185","*****","*****","null","115642","null","358","null","4543","358","null","null",
"0500000US18021","Clay County, Indiana","26397","*****","*****","null","26205","null","75","null","192","75","null","null",
"0500000US18023","Clinton County, Indiana","33010","*****","*****","null","30611","null","270","null","2399","270","null","null",
"0500000US18025","Crawford County, Indiana","10511","*****","*****","null","10492","null","17","null","19","17","null","null",
"0500000US18027","Daviess County, Indiana","33281","*****","*****","null","32139","null","235","null","1142","235","null","null",
"0500000US18029","Dearborn County, Indiana","50494","*****","*****","null","49962","null","148","null","532","148","null","null",
"0500000US18031","Decatur County, Indiana","26466","*****","*****","null","25942","null","170","null","524","170","null","null",
"0500000US18033","DeKalb County, Indiana","43059","*****","*****","null","42555","null","126","null","504","126","null","null",
"0500000US18035","Delaware County, Indiana","112480","*****","*****","null","110189","null","315","null","2291","315","null","null",
"0500000US18037","Dubois County, Indiana","43474","*****","*****","null","41366","null","385","null","2108","385","null","null",
"0500000US18039","Elkhart County, Indiana","206314","*****","*****","null","189700","null","1103","null","16614","1103","null","null",
"0500000US18041","Fayette County, Indiana","23393","*****","*****","null","23100","null","89","null","293","89","null","null",
"0500000US18043","Floyd County, Indiana","79594","*****","*****","null","77390","null","431","null","2204","431","null","null",
"0500000US18045","Fountain County, Indiana","16422","*****","*****","null","16205","null","101","null","217","101","null","null",
"0500000US18047","Franklin County, Indiana","22769","*****","*****","null","22534","null","138","null","235","138","null","null",
"0500000US18049","Fulton County, Indiana","20400","*****","*****","null","19651","null","195","null","749","195","null","null",
"0500000US18051","Gibson County, Indiana","33017","*****","*****","null","32315","null","273","null","702","273","null","null",
"0500000US18053","Grant County, Indiana","66802","*****","*****","null","65551","null","273","null","1251","273","null","null",
"0500000US18055","Greene County, Indiana","30924","*****","*****","null","30625","null","140","null","299","140","null","null",
"0500000US18057","Hamilton County, Indiana","341616","*****","*****","null","311073","null","2050","null","30543","2050","null","null",
"0500000US18059","Hancock County, Indiana","78616","*****","*****","null","76894","null","447","null","1722","447","null","null",
"0500000US18061","Harrison County, Indiana","39516","*****","*****","null","39015","null","182","null","501","182","null","null",
"0500000US18063","Hendricks County, Indiana","172100","*****","*****","null","163403","null","1039","null","8697","1039","null","null",
"0500000US18065","Henry County, Indiana","48857","*****","*****","null","48500","null","98","null","357","98","null","null",
"0500000US18067","Howard County, Indiana","83349","*****","*****","null","81644","null","318","null","1705","318","null","null",
"0500000US18069","Huntington County, Indiana","36572","*****","*****","null","36033","null","115","null","539","115","null","null",
"0500000US18071","Jackson County, Indiana","45948","*****","*****","null","43571","null","475","null","2377","475","null","null",
"0500000US18073","Jasper County, Indiana","33006","*****","*****","null","32105","null","241","null","901","241","null","null",
"0500000US18075","Jay County, Indiana","20570","*****","*****","null","20288","null","92","null","282","92","null","null",
"0500000US18077","Jefferson County, Indiana","33000","*****","*****","null","32569","null","134","null","431","134","null","null",
"0500000US18079","Jennings County, Indiana","27619","*****","*****","null","27294","null","101","null","325","101","null","null",
"0500000US18081","Johnson County, Indiana","159739","*****","*****","null","152687","null","671","null","7052","671","null","null",
"0500000US18083","Knox County, Indiana","36362","*****","*****","null","35805","null","187","null","557","187","null","null",
"0500000US18085","Kosciusko County, Indiana","80151","*****","*****","null","76009","null","573","null","4142","573","null","null",
"0500000US18087","LaGrange County, Indiana","40085","*****","*****","null","39360","null","170","null","725","170","null","null",
"0500000US18089","Lake County, Indiana","495925","*****","*****","null","461507","null","1534","null","34418","1534","null","null",
"0500000US18091","LaPorte County, Indiana","112184","*****","*****","null","108695","null","446","null","3489","446","null","null",
"0500000US18093","Lawrence County, Indiana","45133","*****","*****","null","44474","null","204","null","659","204","null","null",
"0500000US18095","Madison County, Indiana","130037","*****","*****","null","127823","null","332","null","2214","332","null","null",
"0500000US18097","Marion County, Indiana","969542","*****","*****","null","873634","null","2960","null","95908","2961","null","null",
"0500000US18099","Marshall County, Indiana","46175","*****","*****","null","44159","null","285","null","2016","285","null","null",
"0500000US18101","Martin County, Indiana","9885","*****","*****","null","9877","null","17","null","8","17","null","null",
"0500000US18103","Miami County, Indiana","36100","*****","*****","null","35628","null","91","null","472","91","null","null",
"0500000US18105","Monroe County, Indiana","140189","*****","*****","null","128844","null","649","null","11345","649","null","null",
"0500000US18107","Montgomery County, Indiana","37967","*****","*****","null","36783","null","268","null","1184","268","null","null",
"0500000US18109","Morgan County, Indiana","71394","*****","*****","null","70414","null","236","null","980","236","null","null",
"0500000US18111","Newton County, Indiana","13865","*****","*****","null","13362","null","140","null","503","140","null","null",
"0500000US18113","Noble County, Indiana","47293","*****","*****","null","44701","null","358","null","2592","358","null","null",
"0500000US18115","Ohio County, Indiana","5931","*****","*****","null","5877","null","43","null","54","43","null","null",
"0500000US18117","Orange County, Indiana","19752","*****","*****","null","19404","null","65","null","348","65","null","null",
"0500000US18119","Owen County, Indiana","21280","*****","*****","null","21191","null","52","null","89","52","null","null",
"0500000US18121","Parke County, Indiana","16316","*****","*****","null","16147","null","93","null","169","93","null","null",
"0500000US18123","Perry County, Indiana","19151","*****","*****","null","18983","null","56","null","168","56","null","null",
"0500000US18125","Pike County, Indiana","12220","*****","*****","null","12124","null","78","null","96","78","null","null",
"0500000US18127","Porter County, Indiana","172353","*****","*****","null","165885","null","707","null","6468","707","null","null",
"0500000US18129","Posey County, Indiana","25301","*****","*****","null","25068","null","96","null","233","96","null","null",
"0500000US18131","Pulaski County, Indiana","12496","*****","*****","null","12234","null","86","null","262","86","null","null",
"0500000US18133","Putnam County, Indiana","36838","*****","*****","null","35850","null","245","null","988","245","null","null",
"0500000US18135","Randolph County, Indiana","24681","*****","*****","null","24260","null","112","null","421","112","null","null",
"0500000US18137","Ripley County, Indiana","28953","*****","*****","null","28530","null","124","null","423","124","null","null",
"0500000US18139","Rush County, Indiana","16706","*****","*****","null","16592","null","118","null","114","118","null","null",
"0500000US18141","St. Joseph County, Indiana","272049","*****","*****","null","254880","null","1100","null","17169","1100","null","null",
"0500000US18143","Scott County, Indiana","24290","*****","*****","null","24132","null","107","null","158","107","null","null",
"0500000US18145","Shelby County, Indiana","44825","*****","*****","null","43620","null","281","null","1205","281","null","null",
"0500000US18147","Spencer County, Indiana","19949","*****","*****","null","19445","null","145","null","504","145","null","null",
"0500000US18149","Starke County, Indiana","23275","*****","*****","null","22885","null","126","null","390","126","null","null",
"0500000US18151","Steuben County, Indiana","34379","*****","*****","null","33943","null","119","null","436","119","null","null",
"0500000US18153","Sullivan County, Indiana","20814","*****","*****","null","20728","null","46","null","86","46","null","null",
"0500000US18155","Switzerland County, Indiana","9870","*****","*****","null","9630","null","109","null","240","109","null","null",
"0500000US18157","Tippecanoe County, Indiana","185961","*****","*****","null","164370","null","901","null","21591","901","null","null",
