"GEO_ID","NAME","B05012_001E","B05012_001M","B05012_001MA","B05012_001EA","B05012_002E","B05012_002EA","B05012_002M","B05012_002MA","B05012_003E","B05012_003M","B05012_003MA","B05012_003EA",
"0500000US13073","Columbia County, Georgia","128213","*****","*****","null","119557","null","912","null","8656","912","null","null",
"0500000US13075","Cook County, Georgia","17066","*****","*****","null","16478","null","106","null","588","106","null","null",
"0500000US13077","Coweta County, Georgia","129397","*****","*****","null","121928","null","751","null","7469","751","null","null",
"0500000US13079","Crawford County, Georgia","12607","*****","*****","null","12502","null","78","null","105","78","null","null",
"0500000US13081","Crisp County, Georgia","23521","*****","*****","null","23170","null","117","null","351","117","null","null",
"0500000US13083","Dade County, Georgia","16580","*****","*****","null","16309","null","111","null","271","111","null","null",
"0500000US13085","Dawson County, Georgia","22387","*****","*****","null","21544","null","232","null","843","232","null","null",
"0500000US13087","Decatur County, Georgia","27676","*****","*****","null","26832","null","161","null","844","161","null","null",
"0500000US13089","DeKalb County, Georgia","700308","*****","*****","null","585981","null","2652","null","114327","2652","null","null",
"0500000US13091","Dodge County, Georgia","21502","*****","*****","null","21048","null","139","null","454","139","null","null",
"0500000US13093","Dooly County, Georgia","14554","*****","*****","null","13949","null","166","null","605","166","null","null",
"0500000US13095","Dougherty County, Georgia","94220","*****","*****","null","91929","null","317","null","2291","317","null","null",
"0500000US13097","Douglas County, Georgia","133486","*****","*****","null","122216","null","972","null","11270","972","null","null",
"0500000US13099","Early County, Georgia","10787","*****","*****","null","10703","null","64","null","84","64","null","null",
"0500000US13101","Echols County, Georgia","4053","*****","*****","null","3360","null","213","null","693","213","null","null",
"0500000US13103","Effingham County, Georgia","52961","*****","*****","null","51868","null","265","null","1093","265","null","null",
"0500000US13105","Elbert County, Georgia","19907","*****","*****","null","19312","null","146","null","595","146","null","null",
"0500000US13107","Emanuel County, Georgia","22669","*****","*****","null","22367","null","213","null","302","213","null","null",
"0500000US13109","Evans County, Georgia","10902","*****","*****","null","10231","null","98","null","671","98","null","null",
"0500000US13111","Fannin County, Georgia","23614","*****","*****","null","23366","null","156","null","248","156","null","null",
"0500000US13113","Fayette County, Georgia","107105","*****","*****","null","97284","null","823","null","9821","823","null","null",
"0500000US13115","Floyd County, Georgia","96147","*****","*****","null","89925","null","403","null","6222","403","null","null",
"0500000US13117","Forsyth County, Georgia","182916","*****","*****","null","157671","null","1110","null","25245","1110","null","null",
"0500000US13119","Franklin County, Georgia","21998","*****","*****","null","21394","null","123","null","604","123","null","null",
"0500000US13121","Fulton County, Georgia","948554","*****","*****","null","825895","null","3082","null","122659","3082","null","null",
"0500000US13123","Gilmer County, Georgia","28308","*****","*****","null","26587","null","285","null","1721","285","null","null",
"0500000US13125","Glascock County, Georgia","3094","*****","*****","null","3062","null","24","null","32","24","null","null",
"0500000US13127","Glynn County, Georgia","80280","*****","*****","null","75696","null","476","null","4584","476","null","null",
"0500000US13129","Gordon County, Georgia","55409","*****","*****","null","50269","null","501","null","5140","501","null","null",
"0500000US13131","Grady County, Georgia","25143","*****","*****","null","23725","null","193","null","1418","193","null","null",
"0500000US13133","Greene County, Georgia","16091","*****","*****","null","15465","null","123","null","626","123","null","null",
"0500000US13135","Gwinnett County, Georgia","825911","*****","*****","null","620432","null","3440","null","205479","3440","null","null",
"0500000US13137","Habersham County, Georgia","43181","*****","*****","null","39483","null","308","null","3698","308","null","null",
"0500000US13139","Hall County, Georgia","182841","*****","*****","null","154690","null","1040","null","28151","1040","null","null",
"0500000US13141","Hancock County, Georgia","9233","*****","*****","null","9055","null","80","null","178","80","null","null",
"0500000US13143","Haralson County, Georgia","28594","*****","*****","null","28200","null","110","null","394","110","null","null",
"0500000US13145","Harris County, Georgia","32267","*****","*****","null","31422","null","247","null","845","247","null","null",
"0500000US13147","Hart County, Georgia","25348","*****","*****","null","24813","null","148","null","535","148","null","null",
"0500000US13149","Heard County, Georgia","11708","*****","*****","null","11680","null","28","null","28","28","null","null",
"0500000US13151","Henry County, Georgia","206349","*****","*****","null","191043","null","1196","null","15306","1196","null","null",
"0500000US13153","Houston County, Georgia","143205","*****","*****","null","134963","null","713","null","8242","713","null","null",
"0500000US13155","Irwin County, Georgia","9571","*****","*****","null","9508","null","48","null","63","48","null","null",
"0500000US13157","Jackson County, Georgia","60577","*****","*****","null","57934","null","353","null","2643","353","null","null",
"0500000US13159","Jasper County, Georgia","13748","*****","*****","null","13325","null","196","null","423","196","null","null",
"0500000US13161","Jeff Davis County, Georgia","15042","*****","*****","null","14340","null","191","null","702","191","null","null",
"0500000US13163","Jefferson County, Georgia","16696","*****","*****","null","16490","null","140","null","206","140","null","null",
"0500000US13165","Jenkins County, Georgia","8642","*****","*****","null","8417","null","145","null","225","145","null","null",
"0500000US13167","Johnson County, Georgia","9903","*****","*****","null","9737","null","115","null","166","115","null","null",
"0500000US13169","Jones County, Georgia","28650","*****","*****","null","28079","null","219","null","571","219","null","null",
"0500000US13171","Lamar County, Georgia","18139","*****","*****","null","17837","null","106","null","302","106","null","null",
"0500000US13173","Lanier County, Georgia","10250","*****","*****","null","9990","null","196","null","260","196","null","null",
"0500000US13175","Laurens County, Georgia","48203","*****","*****","null","47121","null","176","null","1082","176","null","null",
"0500000US13177","Lee County, Georgia","28631","*****","*****","null","27637","null","234","null","994","234","null","null",
"0500000US13179","Liberty County, Georgia","64899","*****","*****","null","60687","null","493","null","4212","493","null","null",
"0500000US13181","Lincoln County, Georgia","7894","*****","*****","null","7811","null","51","null","83","51","null","null",
"0500000US13183","Long County, Georgia","15285","*****","*****","null","14537","null","284","null","748","284","null","null",
"0500000US13185","Lowndes County, Georgia","111334","*****","*****","null","107132","null","548","null","4202","548","null","null",
"0500000US13187","Lumpkin County, Georgia","30428","*****","*****","null","29423","null","334","null","1005","334","null","null",
"0500000US13189","McDuffie County, Georgia","21697","*****","*****","null","21429","null","77","null","268","77","null","null",
"0500000US13191","McIntosh County, Georgia","14142","*****","*****","null","13897","null","148","null","245","148","null","null",
"0500000US13193","Macon County, Georgia","14455","*****","*****","null","13934","null","254","null","521","254","null","null",
"0500000US13195","Madison County, Georgia","28044","*****","*****","null","27187","null","122","null","857","122","null","null",
"0500000US13197","Marion County, Georgia","8673","*****","*****","null","8166","null","118","null","507","118","null","null",
"0500000US13199","Meriwether County, Georgia","21695","*****","*****","null","21552","null","92","null","143","92","null","null",
"0500000US13201","Miller County, Georgia","6054","*****","*****","null","6011","null","60","null","43","60","null","null",
"0500000US13205","Mitchell County, Georgia","23340","*****","*****","null","22808","null","94","null","532","94","null","null",
"0500000US13207","Monroe County, Georgia","26613","*****","*****","null","26155","null","151","null","458","151","null","null",
"0500000US13209","Montgomery County, Georgia","9050","*****","*****","null","8709","null","93","null","341","93","null","null",
"0500000US13211","Morgan County, Georgia","17870","*****","*****","null","17549","null","193","null","321","193","null","null",
"0500000US13213","Murray County, Georgia","39504","*****","*****","null","36317","null","336","null","3187","336","null","null",
"0500000US13215","Muscogee County, Georgia","194949","*****","*****","null","184450","null","736","null","10499","736","null","null",
"0500000US13217","Newton County, Georgia","100808","*****","*****","null","95061","null","713","null","5747","713","null","null",
"0500000US13219","Oconee County, Georgia","33240","*****","*****","null","31567","null","245","null","1673","245","null","null",
"0500000US13221","Oglethorpe County, Georgia","14730","*****","*****","null","14492","null","102","null","238","102","null","null",
"0500000US13223","Paulding County, Georgia","143845","*****","*****","null","137902","null","822","null","5943","822","null","null",
"0500000US13225","Peach County, Georgia","27481","*****","*****","null","25859","null","292","null","1622","292","null","null",
"0500000US13227","Pickens County, Georgia","29486","*****","*****","null","28670","null","250","null","816","250","null","null",
"0500000US13229","Pierce County, Georgia","18774","*****","*****","null","18347","null","130","null","427","130","null","null",
"0500000US13231","Pike County, Georgia","17807","*****","*****","null","17616","null","63","null","191","63","null","null",
"0500000US13233","Polk County, Georgia","41308","*****","*****","null","37963","null","301","null","3345","301","null","null",
"0500000US13235","Pulaski County, Georgia","11775","*****","*****","null","11520","null","174","null","255","158","null","null",
"0500000US13237","Putnam County, Georgia","21241","*****","*****","null","20235","null","298","null","1006","298","null","null",
"0500000US13239","Quitman County, Georgia","2396","221","null","null","2389","null","219","null","7","12","null","null",
"0500000US13241","Rabun County, Georgia","16271","*****","*****","null","15163","null","175","null","1108","175","null","null",
"0500000US13243","Randolph County, Georgia","7498","*****","*****","null","7273","null","166","null","225","96","null","null",
"0500000US13245","Richmond County, Georgia","201081","*****","*****","null","194365","null","679","null","6716","679","null","null",
"0500000US13247","Rockdale County, Georgia","85650","*****","*****","null","76688","null","796","null","8962","796","null","null",
"0500000US13249","Schley County, Georgia","5017","*****","*****","null","4909","null","71","null","108","72","null","null",
"0500000US13251","Screven County, Georgia","14455","*****","*****","null","14390","null","43","null","65","43","null","null",
"0500000US13253","Seminole County, Georgia","8831","*****","*****","null","8706","null","44","null","125","44","null","null",
"0500000US13255","Spalding County, Georgia","64011","*****","*****","null","62301","null","346","null","1710","346","null","null",
"0500000US13257","Stephens County, Georgia","25910","*****","*****","null","25379","null","213","null","531","213","null","null",
"0500000US13259","Stewart County, Georgia","6007","*****","*****","null","5188","null","147","null","819","147","null","null",
"0500000US13261","Sumter County, Georgia","32099","*****","*****","null","31003","null","166","null","1096","166","null","null",
"0500000US13263","Talbot County, Georgia","6689","*****","*****","null","6633","null","30","null","56","30","null","null",
"0500000US13265","Taliaferro County, Georgia","1766","220","null","null","1737","null","220","null","29","23","null","null",
"0500000US13267","Tattnall County, Georgia","25343","*****","*****","null","23972","null","178","null","1371","178","null","null",
"0500000US13269","Taylor County, Georgia","8595","*****","*****","null","8478","null","54","null","117","54","null","null",
"0500000US13271","Telfair County, Georgia","16391","*****","*****","null","14627","null","220","null","1764","220","null","null",
"0500000US13273","Terrell County, Georgia","9246","*****","*****","null","9134","null","36","null","112","36","null","null",
"0500000US13275","Thomas County, Georgia","44692","*****","*****","null","43572","null","211","null","1120","211","null","null",
"0500000US13277","Tift County, Georgia","40537","*****","*****","null","38213","null","297","null","2324","297","null","null",
"0500000US13279","Toombs County, Georgia","27229","*****","*****","null","25859","null","316","null","1370","316","null","null",
"0500000US13281","Towns County, Georgia","10551","*****","*****","null","10221","null","120","null","330","120","null","null",
"0500000US13283","Treutlen County, Georgia","6817","*****","*****","null","6786","null","32","null","31","29","null","null",
"0500000US13285","Troup County, Georgia","67776","*****","*****","null","64923","null","377","null","2853","377","null","null",
"0500000US13287","Turner County, Georgia","8637","*****","*****","null","8342","null","104","null","295","104","null","null",
"0500000US13289","Twiggs County, Georgia","8808","*****","*****","null","8761","null","70","null","47","70","null","null",
"0500000US13291","Union County, Georgia","21399","*****","*****","null","20968","null","176","null","431","176","null","null",
"0500000US13293","Upson County, Georgia","26918","*****","*****","null","26440","null","163","null","478","163","null","null",
"0500000US13295","Walker County, Georgia","68481","*****","*****","null","67702","null","221","null","779","221","null","null",
"0500000US13297","Walton County, Georgia","84397","*****","*****","null","80654","null","723","null","3743","723","null","null",
"0500000US13299","Ware County, Georgia","36008","*****","*****","null","34798","null","225","null","1210","225","null","null",
"0500000US13301","Warren County, Georgia","5706","*****","*****","null","5654","null","49","null","52","49","null","null",
"0500000US13303","Washington County, Georgia","20982","*****","*****","null","20781","null","66","null","201","66","null","null",
"0500000US13305","Wayne County, Georgia","30187","*****","*****","null","29309","null","176","null","878","176","null","null",
"0500000US13307","Webster County, Georgia","2769","*****","*****","null","2764","null","13","null","5","8","null","null",
"0500000US13309","Wheeler County, Georgia","7746","*****","*****","null","7671","null","46","null","75","46","null","null",
"0500000US13311","White County, Georgia","27400","*****","*****","null","26865","null","268","null","535","268","null","null",
"0500000US13313","Whitfield County, Georgia","102556","*****","*****","null","84298","null","822","null","18258","822","null","null",
"0500000US13315","Wilcox County, Georgia","9110","*****","*****","null","8954","null","64","null","156","64","null","null",
"0500000US13317","Wilkes County, Georgia","10265","*****","*****","null","10112","null","68","null","153","68","null","null",
"0500000US13319","Wilkinson County, Georgia","9520","*****","*****","null","9377","null","56","null","143","56","null","null",
"0500000US13321","Worth County, Georgia","21670","*****","*****","null","21294","null","117","null","376","117","null","null",
"0500000US15001","Hawaii County, Hawaii","187044","*****","*****","null","166644","null","1559","null","20400","1559","null","null",
"0500000US15003","Honolulu County, Hawaii","964678","*****","*****","null","775651","null","3708","null","189027","3708","null","null",
"0500000US15005","Kalawao County, Hawaii","71","18","null","null","57","null","18","null","14","11","null","null",
"0500000US15007","Kauai County, Hawaii","67872","*****","*****","null","57595","null","921","null","10277","921","null","null",
"0500000US15009","Maui County, Hawaii","156633","18","null","null","129616","null","1578","null","27017","1577","null","null",
"0500000US16001","Ada County, Idaho","401673","*****","*****","null","377997","null","1293","null","23676","1293","null","null",
"0500000US16003","Adams County, Idaho","3937","*****","*****","null","3896","null","29","null","41","29","null","null",
"0500000US16005","Bannock County, Idaho","83091","*****","*****","null","80539","null","346","null","2552","346","null","null",
"0500000US16007","Bear Lake County, Idaho","5957","*****","*****","null","5880","null","45","null","77","45","null","null",
"0500000US16009","Benewah County, Idaho","9186","*****","*****","null","8974","null","81","null","212","81","null","null",
"0500000US16011","Bingham County, Idaho","45485","*****","*****","null","42264","null","348","null","3221","348","null","null",
"0500000US16013","Blaine County, Idaho","21294","*****","*****","null","18399","null","311","null","2895","311","null","null",
"0500000US16015","Boise County, Idaho","6944","*****","*****","null","6791","null","76","null","153","76","null","null",
"0500000US16017","Bonner County, Idaho","40743","*****","*****","null","39959","null","140","null","784","140","null","null",
"0500000US16019","Bonneville County, Idaho","105580","*****","*****","null","99697","null","489","null","5883","489","null","null",
"0500000US16021","Boundary County, Idaho","10866","*****","*****","null","10571","null","89","null","295","89","null","null",
"0500000US16023","Butte County, Idaho","2786","*****","*****","null","2714","null","71","null","72","71","null","null",
"0500000US16025","Camas County, Idaho","1267","140","null","null","1125","null","111","null","142","108","null","null",
"0500000US16027","Canyon County, Idaho","192153","*****","*****","null","176107","null","1268","null","16046","1268","null","null",
"0500000US16029","Caribou County, Idaho","6867","*****","*****","null","6673","null","67","null","194","67","null","null",
"0500000US16031","Cassia County, Idaho","23054","*****","*****","null","20815","null","262","null","2239","262","null","null",
"0500000US16033","Clark County, Idaho","751","140","null","null","490","null","104","null","261","96","null","null",
"0500000US16035","Clearwater County, Idaho","8638","*****","*****","null","8465","null","53","null","173","53","null","null",
"0500000US16037","Custer County, Idaho","4331","*****","*****","null","4247","null","60","null","84","60","null","null",
"0500000US16039","Elmore County, Idaho","26528","*****","*****","null","23914","null","366","null","2614","366","null","null",
"0500000US16041","Franklin County, Idaho","12801","*****","*****","null","12426","null","130","null","375","130","null","null",
"0500000US16043","Fremont County, Idaho","13088","*****","*****","null","12338","null","117","null","750","117","null","null",
"0500000US16045","Gem County, Idaho","16722","*****","*****","null","15985","null","160","null","737","160","null","null",
"0500000US16047","Gooding County, Idaho","15278","*****","*****","null","12870","null","254","null","2408","254","null","null",
"0500000US16049","Idaho County, Idaho","16269","*****","*****","null","16072","null","83","null","197","83","null","null",
"0500000US16051","Jefferson County, Idaho","26389","*****","*****","null","25283","null","179","null","1106","179","null","null",
"0500000US16053","Jerome County, Idaho","22391","*****","*****","null","18567","null","372","null","3824","372","null","null",
"0500000US16055","Kootenai County, Idaho","140785","*****","*****","null","137570","null","507","null","3215","507","null","null",
"0500000US16057","Latah County, Idaho","37636","*****","*****","null","36210","null","224","null","1426","224","null","null",
"0500000US16059","Lemhi County, Idaho","7853","*****","*****","null","7737","null","61","null","116","61","null","null",
"0500000US16061","Lewis County, Idaho","3851","*****","*****","null","3754","null","40","null","97","40","null","null",
"0500000US16063","Lincoln County, Idaho","5221","*****","*****","null","4498","null","95","null","723","95","null","null",
"0500000US16065","Madison County, Idaho","37542","*****","*****","null","35806","null","297","null","1736","297","null","null",
"0500000US16067","Minidoka County, Idaho","20104","*****","*****","null","17612","null","292","null","2492","292","null","null",
"0500000US16069","Nez Perce County, Idaho","39458","*****","*****","null","38716","null","218","null","742","218","null","null",
"0500000US16071","Oneida County, Idaho","4257","*****","*****","null","4195","null","56","null","62","56","null","null",
"0500000US16073","Owyhee County, Idaho","11474","*****","*****","null","10291","null","166","null","1183","166","null","null",
"0500000US16075","Payette County, Idaho","22629","*****","*****","null","21489","null","205","null","1140","205","null","null",
"0500000US16077","Power County, Idaho","7756","*****","*****","null","6716","null","245","null","1040","245","null","null",
"0500000US16079","Shoshone County, Idaho","12729","*****","*****","null","12516","null","70","null","213","70","null","null",
"0500000US16081","Teton County, Idaho","10141","*****","*****","null","9111","null","168","null","1030","168","null","null",
"0500000US16083","Twin Falls County, Idaho","78067","*****","*****","null","71463","null","694","null","6604","694","null","null",
"0500000US16085","Valley County, Idaho","9698","*****","*****","null","9482","null","67","null","216","67","null","null",
"0500000US16087","Washington County, Idaho","10094","*****","*****","null","9336","null","140","null","758","140","null","null",
"0500000US17001","Adams County, Illinois","67152","*****","*****","null","66131","null","213","null","1021","213","null","null",
"0500000US17003","Alexander County, Illinois","7980","*****","*****","null","7873","null","39","null","107","39","null","null",
"0500000US17005","Bond County, Illinois","17665","*****","*****","null","17397","null","165","null","268","165","null","null",
"0500000US17007","Boone County, Illinois","54068","*****","*****","null","47936","null","570","null","6132","570","null","null",
"0500000US17009","Brown County, Illinois","6904","*****","*****","null","6712","null","73","null","192","73","null","null",
"0500000US17011","Bureau County, Illinois","34594","*****","*****","null","33365","null","162","null","1229","162","null","null",
"0500000US17013","Calhoun County, Illinois","5062","*****","*****","null","4982","null","49","null","80","49","null","null",
"0500000US17015","Carroll County, Illinois","15199","*****","*****","null","14704","null","134","null","495","134","null","null",
"0500000US17017","Cass County, Illinois","13530","*****","*****","null","12137","null","136","null","1393","136","null","null",
"0500000US17019","Champaign County, Illinois","202428","*****","*****","null","178782","null","967","null","23646","967","null","null",
"0500000US17021","Christian County, Illinois","34651","*****","*****","null","34145","null","116","null","506","116","null","null",
"0500000US17023","Clark County, Illinois","16284","*****","*****","null","16120","null","72","null","164","72","null","null",
"0500000US17025","Clay County, Illinois","13744","*****","*****","null","13626","null","59","null","118","59","null","null",
"0500000US17027","Clinton County, Illinois","37891","*****","*****","null","37267","null","161","null","624","161","null","null",
"0500000US17029","Coles County, Illinois","53732","*****","*****","null","52688","null","249","null","1044","249","null","null",
"0500000US17031","Cook County, Illinois","5212372","*****","*****","null","4113454","null","7282","null","1098918","7282","null","null",
"0500000US17033","Crawford County, Illinois","19707","*****","*****","null","19499","null","52","null","208","52","null","null",
"0500000US17035","Cumberland County, Illinois","11015","*****","*****","null","10899","null","88","null","116","88","null","null",
"0500000US17037","DeKalb County, Illinois","104820","*****","*****","null","97546","null","618","null","7274","618","null","null",
"0500000US17039","De Witt County, Illinois","16511","*****","*****","null","16335","null","66","null","176","66","null","null",
"0500000US17041","Douglas County, Illinois","19902","*****","*****","null","19052","null","165","null","850","165","null","null",
"0500000US17043","DuPage County, Illinois","922803","*****","*****","null","753006","null","2777","null","169797","2777","null","null",
"0500000US17045","Edgar County, Illinois","18339","*****","*****","null","18155","null","58","null","184","58","null","null",
"0500000US17047","Edwards County, Illinois","6695","*****","*****","null","6654","null","33","null","41","33","null","null",
"0500000US17049","Effingham County, Illinois","34274","*****","*****","null","33958","null","128","null","316","128","null","null",
"0500000US17051","Fayette County, Illinois","22088","*****","*****","null","21743","null","175","null","345","175","null","null",
"0500000US17053","Ford County, Illinois","13991","*****","*****","null","13876","null","52","null","115","52","null","null",
"0500000US17055","Franklin County, Illinois","39470","*****","*****","null","39156","null","82","null","314","82","null","null",
"0500000US17057","Fulton County, Illinois","36829","*****","*****","null","36209","null","129","null","620","129","null","null",
"0500000US17059","Gallatin County, Illinois","5516","*****","*****","null","5501","null","20","null","15","20","null","null",
"0500000US17061","Greene County, Illinois","13778","*****","*****","null","13691","null","42","null","87","42","null","null",
"0500000US17063","Grundy County, Illinois","50064","*****","*****","null","48126","null","416","null","1938","416","null","null",
"0500000US17065","Hamilton County, Illinois","8413","*****","*****","null","8387","null","18","null","26","18","null","null",
"0500000US17067","Hancock County, Illinois","18949","*****","*****","null","18718","null","80","null","231","80","null","null",
"0500000US17069","Hardin County, Illinois","4273","*****","*****","null","4237","null","30","null","36","30","null","null",
"0500000US17071","Henderson County, Illinois","7186","*****","*****","null","7056","null","93","null","130","93","null","null",
"0500000US17073","Henry County, Illinois","50260","*****","*****","null","49060","null","168","null","1200","168","null","null",
"0500000US17075","Iroquois County, Illinois","29446","*****","*****","null","28381","null","193","null","1065","193","null","null",
"0500000US17077","Jackson County, Illinois","60055","*****","*****","null","56690","null","352","null","3365","352","null","null",
"0500000US17079","Jasper County, Illinois","9680","*****","*****","null","9583","null","25","null","97","25","null","null",
"0500000US17081","Jefferson County, Illinois","38769","*****","*****","null","38266","null","116","null","503","116","null","null",
"0500000US17083","Jersey County, Illinois","22850","*****","*****","null","22564","null","111","null","286","111","null","null",
"0500000US17085","Jo Daviess County, Illinois","22602","*****","*****","null","21903","null","183","null","699","183","null","null",
"0500000US17087","Johnson County, Illinois","12665","*****","*****","null","12488","null","69","null","177","69","null","null",
"0500000US17089","Kane County, Illinois","518380","*****","*****","null","424428","null","2060","null","93952","2060","null","null",
"0500000US17091","Kankakee County, Illinois","112991","*****","*****","null","107680","null","558","null","5311","558","null","null",
"0500000US17093","Kendall County, Illinois","116366","*****","*****","null","105571","null","1235","null","10795","1235","null","null",
"0500000US17095","Knox County, Illinois","52545","*****","*****","null","51363","null","212","null","1182","212","null","null",
"0500000US17097","Lake County, Illinois","702099","*****","*****","null","574766","null","2185","null","127333","2185","null","null",
"0500000US17099","LaSalle County, Illinois","113295","*****","*****","null","109502","null","420","null","3793","420","null","null",
"0500000US17101","Lawrence County, Illinois","16702","*****","*****","null","16260","null","154","null","442","154","null","null",
"0500000US17103","Lee County, Illinois","35535","*****","*****","null","34717","null","182","null","818","182","null","null",
"0500000US17105","Livingston County, Illinois","38687","*****","*****","null","38105","null","183","null","582","183","null","null",
"0500000US17107","Logan County, Illinois","30177","*****","*****","null","29624","null","159","null","553","159","null","null",
"0500000US17109","McDonough County, Illinois","32549","*****","*****","null","31454","null","220","null","1095","220","null","null",
"0500000US17111","McHenry County, Illinois","308060","*****","*****","null","278979","null","1212","null","29081","1212","null","null",
"0500000US17113","McLean County, Illinois","171240","*****","*****","null","160988","null","567","null","10252","567","null","null",
"0500000US17115","Macon County, Illinois","110262","*****","*****","null","107942","null","333","null","2320","333","null","null",
"0500000US17117","Macoupin County, Illinois","47462","*****","*****","null","47079","null","119","null","383","119","null","null",
"0500000US17119","Madison County, Illinois","268373","*****","*****","null","262024","null","691","null","6349","691","null","null",
"0500000US17121","Marion County, Illinois","39070","*****","*****","null","38729","null","86","null","341","86","null","null",
"0500000US17123","Marshall County, Illinois","12454","*****","*****","null","12210","null","71","null","244","71","null","null",
"0500000US17125","Mason County, Illinois","14508","*****","*****","null","14353","null","63","null","155","63","null","null",
"0500000US17127","Massac County, Illinois","15282","*****","*****","null","15188","null","35","null","94","35","null","null",
"0500000US17129","Menard County, Illinois","12687","*****","*****","null","12630","null","32","null","57","32","null","null",
"0500000US17131","Mercer County, Illinois","16325","*****","*****","null","16156","null","58","null","169","58","null","null",
"0500000US17133","Monroe County, Illinois","33181","*****","*****","null","32917","null","108","null","264","108","null","null",
"0500000US17135","Montgomery County, Illinois","29878","*****","*****","null","29479","null","106","null","399","106","null","null",
"0500000US17137","Morgan County, Illinois","35424","*****","*****","null","34769","null","186","null","655","186","null","null",
"0500000US17139","Moultrie County, Illinois","14869","*****","*****","null","14668","null","86","null","201","86","null","null",
"0500000US17141","Ogle County, Illinois","53092","*****","*****","null","50465","null","288","null","2627","288","null","null",
"0500000US17143","Peoria County, Illinois","187117","*****","*****","null","177804","null","593","null","9313","593","null","null",
"0500000US17145","Perry County, Illinois","22182","*****","*****","null","21787","null","141","null","395","141","null","null",
"0500000US17147","Piatt County, Illinois","16620","*****","*****","null","16412","null","105","null","208","105","null","null",
"0500000US17149","Pike County, Illinois","16337","*****","*****","null","16232","null","41","null","105","41","null","null",
"0500000US17151","Pope County, Illinois","4383","*****","*****","null","4272","null","62","null","111","62","null","null",
"0500000US17153","Pulaski County, Illinois","6035","*****","*****","null","5931","null","70","null","104","70","null","null",
"0500000US17155","Putnam County, Illinois","5927","*****","*****","null","5840","null","44","null","87","44","null","null",
"0500000US17157","Randolph County, Illinois","33218","*****","*****","null","32846","null","92","null","372","92","null","null",
"0500000US17159","Richland County, Illinois","16213","*****","*****","null","15959","null","105","null","254","105","null","null",
"0500000US17161","Rock Island County, Illinois","147477","*****","*****","null","136525","null","678","null","10952","678","null","null",
"0500000US17163","St. Clair County, Illinois","268939","*****","*****","null","261810","null","624","null","7129","624","null","null",
"0500000US17165","Saline County, Illinois","24950","*****","*****","null","24624","null","108","null","326","108","null","null",
"0500000US17167","Sangamon County, Illinois","198269","*****","*****","null","191399","null","617","null","6870","617","null","null",
"0500000US17169","Schuyler County, Illinois","7490","*****","*****","null","7408","null","42","null","82","42","null","null",
"0500000US17171","Scott County, Illinois","5288","*****","*****","null","5258","null","30","null","30","30","null","null",
"0500000US17173","Shelby County, Illinois","22266","*****","*****","null","22126","null","73","null","140","73","null","null",
"0500000US17175","Stark County, Illinois","5942","*****","*****","null","5902","null","15","null","40","15","null","null",
"0500000US17177","Stephenson County, Illinois","47315","*****","*****","null","46404","null","196","null","911","196","null","null",
"0500000US17179","Tazewell County, Illinois","135747","*****","*****","null","133503","null","278","null","2244","278","null","null",
"0500000US17181","Union County, Illinois","17722","*****","*****","null","17233","null","100","null","489","100","null","null",
"0500000US17183","Vermilion County, Illinois","81147","*****","*****","null","79429","null","244","null","1718","244","null","null",
"0500000US17185","Wabash County, Illinois","11848","*****","*****","null","11525","null","98","null","323","98","null","null",
"0500000US17187","Warren County, Illinois","17762","*****","*****","null","16779","null","202","null","983","202","null","null",
"0500000US17189","Washington County, Illinois","14626","*****","*****","null","14475","null","67","null","151","67","null","null",
"0500000US17191","Wayne County, Illinois","16674","*****","*****","null","16512","null","51","null","162","51","null","null",
"0500000US17193","White County, Illinois","14630","*****","*****","null","14424","null","102","null","206","102","null","null",
"0500000US17195","Whiteside County, Illinois","58150","*****","*****","null","56540","null","294","null","1610","294","null","null",
"0500000US17197","Will County, Illinois","679688","*****","*****","null","599862","null","2101","null","79826","2101","null","null",
"0500000US17199","Williamson County, Illinois","66606","*****","*****","null","65376","null","194","null","1230","194","null","null",
"0500000US17201","Winnebago County, Illinois","293384","*****","*****","null","271063","null","1002","null","22321","1002","null","null",
"0500000US17203","Woodford County, Illinois","38903","*****","*****","null","38464","null","101","null","439","101","null","null",
"0500000US18001","Adams County, Indiana","34424","*****","*****","null","34178","null","129","null","246","129","null","null",
"0500000US18003","Allen County, Indiana","358324","*****","*****","null","336157","null","1143","null","22167","1143","null","null",
"0500000US18005","Bartholomew County, Indiana","77930","*****","*****","null","71996","null","592","null","5934","592","null","null",
"0500000US18007","Benton County, Indiana","8823","*****","*****","null","8685","null","46","null","138","46","null","null",
"0500000US18009","Blackford County, Indiana","12665","*****","*****","null","12549","null","56","null","116","56","null","null",
"0500000US18011","Boone County, Indiana","58009","*****","*****","null","56030","null","319","null","1979","319","null","null",
"0500000US18013","Brown County, Indiana","15128","*****","*****","null","14989","null","62","null","139","62","null","null",
"0500000US18015","Carroll County, Indiana","20109","*****","*****","null","19599","null","101","null","510","101","null","null",
"0500000US18017","Cass County, Indiana","38802","*****","*****","null","35577","null","348","null","3225","348","null","null",
"0500000US18019","Clark County, Indiana","111221","*****","*****","null","107154","null","498","null","4067","498","null","null",
"0500000US18021","Clay County, Indiana","26865","*****","*****","null","26727","null","79","null","138","79","null","null",
"0500000US18023","Clinton County, Indiana","33086","*****","*****","null","30930","null","313","null","2156","313","null","null",
