"GEO_ID","NAME","B05012_001E","B05012_001M","B05012_001MA","B05012_001EA","B05012_002E","B05012_002M","B05012_002MA","B05012_002EA","B05012_003E","B05012_003EA","B05012_003M","B05012_003MA",
"0500000US17005","Bond County, Illinois","17313","*****","*****","null","16895","141","null","null","418","null","141","null",
"0500000US17007","Boone County, Illinois","53851","*****","*****","null","47728","599","null","null","6123","null","599","null",
"0500000US17009","Brown County, Illinois","6859","*****","*****","null","6666","83","null","null","193","null","83","null",
"0500000US17011","Bureau County, Illinois","34115","*****","*****","null","32823","158","null","null","1292","null","158","null",
"0500000US17013","Calhoun County, Illinois","4999","*****","*****","null","4954","24","null","null","45","null","24","null",
"0500000US17015","Carroll County, Illinois","14926","*****","*****","null","14416","93","null","null","510","null","93","null",
"0500000US17017","Cass County, Illinois","13254","*****","*****","null","11812","196","null","null","1442","null","196","null",
"0500000US17019","Champaign County, Illinois","205766","*****","*****","null","181527","914","null","null","24239","null","914","null",
"0500000US17021","Christian County, Illinois","34200","*****","*****","null","33854","150","null","null","346","null","150","null",
"0500000US17023","Clark County, Illinois","16159","*****","*****","null","15941","59","null","null","218","null","59","null",
"0500000US17025","Clay County, Illinois","13582","*****","*****","null","13440","75","null","null","142","null","75","null",
"0500000US17027","Clinton County, Illinois","37929","*****","*****","null","37306","199","null","null","623","null","199","null",
"0500000US17029","Coles County, Illinois","53037","*****","*****","null","51910","194","null","null","1127","null","194","null",
"0500000US17031","Cook County, Illinois","5236393","*****","*****","null","4127954","8780","null","null","1108439","null","8780","null",
"0500000US17033","Crawford County, Illinois","19541","*****","*****","null","19270","76","null","null","271","null","76","null",
"0500000US17035","Cumberland County, Illinois","10943","*****","*****","null","10801","71","null","null","142","null","71","null",
"0500000US17037","DeKalb County, Illinois","104345","*****","*****","null","97366","588","null","null","6979","null","588","null",
"0500000US17039","De Witt County, Illinois","16388","*****","*****","null","16155","73","null","null","233","null","73","null",
"0500000US17041","Douglas County, Illinois","19826","*****","*****","null","19047","99","null","null","779","null","99","null",
"0500000US17043","DuPage County, Illinois","930412","*****","*****","null","756222","2439","null","null","174190","null","2439","null",
"0500000US17045","Edgar County, Illinois","17992","*****","*****","null","17854","60","null","null","138","null","60","null",
"0500000US17047","Edwards County, Illinois","6649","*****","*****","null","6628","16","null","null","21","null","16","null",
"0500000US17049","Effingham County, Illinois","34332","*****","*****","null","33899","85","null","null","433","null","85","null",
"0500000US17051","Fayette County, Illinois","22136","*****","*****","null","21944","72","null","null","192","null","72","null",
"0500000US17053","Ford County, Illinois","13835","*****","*****","null","13694","65","null","null","141","null","65","null",
"0500000US17055","Franklin County, Illinois","39694","*****","*****","null","39323","77","null","null","371","null","77","null",
"0500000US17057","Fulton County, Illinois","36323","*****","*****","null","35508","170","null","null","815","null","170","null",
"0500000US17059","Gallatin County, Illinois","5385","*****","*****","null","5359","30","null","null","26","null","30","null",
"0500000US17061","Greene County, Illinois","13502","*****","*****","null","13428","35","null","null","74","null","35","null",
"0500000US17063","Grundy County, Illinois","50277","*****","*****","null","48401","353","null","null","1876","null","353","null",
"0500000US17065","Hamilton County, Illinois","8322","*****","*****","null","8320","6","null","null","2","null","6","null",
"0500000US17067","Hancock County, Illinois","18738","*****","*****","null","18479","88","null","null","259","null","88","null",
"0500000US17069","Hardin County, Illinois","4228","*****","*****","null","4199","29","null","null","29","null","29","null",
"0500000US17071","Henderson County, Illinois","7042","*****","*****","null","6972","36","null","null","70","null","36","null",
"0500000US17073","Henry County, Illinois","49883","*****","*****","null","48800","196","null","null","1083","null","196","null",
"0500000US17075","Iroquois County, Illinois","29053","*****","*****","null","28135","137","null","null","918","null","137","null",
"0500000US17077","Jackson County, Illinois","59534","*****","*****","null","55790","381","null","null","3744","null","381","null",
"0500000US17079","Jasper County, Illinois","9635","*****","*****","null","9491","36","null","null","144","null","36","null",
"0500000US17081","Jefferson County, Illinois","38578","*****","*****","null","37941","131","null","null","637","null","131","null",
"0500000US17083","Jersey County, Illinois","22625","*****","*****","null","22350","113","null","null","275","null","113","null",
"0500000US17085","Jo Daviess County, Illinois","22397","*****","*****","null","21748","163","null","null","649","null","163","null",
"0500000US17087","Johnson County, Illinois","12829","*****","*****","null","12663","66","null","null","166","null","66","null",
"0500000US17089","Kane County, Illinois","524886","*****","*****","null","427128","2152","null","null","97758","null","2152","null",
"0500000US17091","Kankakee County, Illinois","112221","*****","*****","null","106624","422","null","null","5597","null","422","null",
"0500000US17093","Kendall County, Illinois","120036","*****","*****","null","109280","1321","null","null","10756","null","1321","null",
"0500000US17095","Knox County, Illinois","52112","*****","*****","null","50782","219","null","null","1330","null","219","null",
"0500000US17097","Lake County, Illinois","702898","*****","*****","null","573010","1987","null","null","129888","null","1987","null",
"0500000US17099","LaSalle County, Illinois","112579","*****","*****","null","108739","351","null","null","3840","null","351","null",
"0500000US17101","Lawrence County, Illinois","16665","*****","*****","null","16182","163","null","null","483","null","163","null",
"0500000US17103","Lee County, Illinois","35027","*****","*****","null","34086","210","null","null","941","null","210","null",
"0500000US17105","Livingston County, Illinois","37689","*****","*****","null","37077","241","null","null","612","null","241","null",
"0500000US17107","Logan County, Illinois","29956","*****","*****","null","29467","140","null","null","489","null","140","null",
"0500000US17109","McDonough County, Illinois","32009","*****","*****","null","30763","331","null","null","1246","null","331","null",
"0500000US17111","McHenry County, Illinois","307357","*****","*****","null","277526","1314","null","null","29831","null","1314","null",
"0500000US17113","McLean County, Illinois","173114","*****","*****","null","161979","563","null","null","11135","null","563","null",
"0500000US17115","Macon County, Illinois","109193","*****","*****","null","106790","274","null","null","2403","null","274","null",
"0500000US17117","Macoupin County, Illinois","46844","*****","*****","null","46538","93","null","null","306","null","93","null",
"0500000US17119","Madison County, Illinois","267356","*****","*****","null","261252","557","null","null","6104","null","557","null",
"0500000US17121","Marion County, Illinois","38665","*****","*****","null","38258","88","null","null","407","null","88","null",
"0500000US17123","Marshall County, Illinois","12173","*****","*****","null","11939","77","null","null","234","null","77","null",
"0500000US17125","Mason County, Illinois","14126","*****","*****","null","14000","42","null","null","126","null","42","null",
"0500000US17127","Massac County, Illinois","15016","*****","*****","null","14865","64","null","null","151","null","64","null",
"0500000US17129","Menard County, Illinois","12611","*****","*****","null","12537","48","null","null","74","null","48","null",
"0500000US17131","Mercer County, Illinois","16107","*****","*****","null","15966","62","null","null","141","null","62","null",
"0500000US17133","Monroe County, Illinois","33539","*****","*****","null","33046","160","null","null","493","null","160","null",
"0500000US17135","Montgomery County, Illinois","29348","*****","*****","null","28997","105","null","null","351","null","105","null",
"0500000US17137","Morgan County, Illinois","35129","*****","*****","null","34445","177","null","null","684","null","177","null",
"0500000US17139","Moultrie County, Illinois","14927","*****","*****","null","14751","72","null","null","176","null","72","null",
"0500000US17141","Ogle County, Illinois","52397","*****","*****","null","49432","431","null","null","2965","null","431","null",
"0500000US17143","Peoria County, Illinois","187112","*****","*****","null","176978","640","null","null","10134","null","640","null",
"0500000US17145","Perry County, Illinois","21810","*****","*****","null","21467","135","null","null","343","null","135","null",
"0500000US17147","Piatt County, Illinois","16495","*****","*****","null","16382","50","null","null","113","null","50","null",
"0500000US17149","Pike County, Illinois","16144","*****","*****","null","16041","37","null","null","103","null","37","null",
"0500000US17151","Pope County, Illinois","4331","*****","*****","null","4287","46","null","null","44","null","46","null",
"0500000US17153","Pulaski County, Illinois","5871","*****","*****","null","5808","39","null","null","63","null","39","null",
"0500000US17155","Putnam County, Illinois","5822","*****","*****","null","5672","59","null","null","150","null","59","null",
"0500000US17157","Randolph County, Illinois","33069","*****","*****","null","32665","98","null","null","404","null","98","null",
"0500000US17159","Richland County, Illinois","16127","*****","*****","null","15920","101","null","null","207","null","101","null",
"0500000US17161","Rock Island County, Illinois","147161","*****","*****","null","135456","751","null","null","11705","null","751","null",
"0500000US17163","St. Clair County, Illinois","267029","*****","*****","null","259922","663","null","null","7107","null","663","null",
"0500000US17165","Saline County, Illinois","24783","*****","*****","null","24483","86","null","null","300","null","86","null",
"0500000US17167","Sangamon County, Illinois","199016","*****","*****","null","192729","516","null","null","6287","null","516","null",
"0500000US17169","Schuyler County, Illinois","7311","*****","*****","null","7215","93","null","null","96","null","93","null",
"0500000US17171","Scott County, Illinois","5198","*****","*****","null","5175","23","null","null","23","null","23","null",
"0500000US17173","Shelby County, Illinois","22115","*****","*****","null","22023","61","null","null","92","null","61","null",
"0500000US17175","Stark County, Illinois","5859","*****","*****","null","5810","25","null","null","49","null","25","null",
"0500000US17177","Stephenson County, Illinois","46625","*****","*****","null","45702","198","null","null","923","null","198","null",
"0500000US17179","Tazewell County, Illinois","135697","*****","*****","null","133011","334","null","null","2686","null","334","null",
"0500000US17181","Union County, Illinois","17551","*****","*****","null","17060","103","null","null","491","null","103","null",
"0500000US17183","Vermilion County, Illinois","80368","*****","*****","null","78618","263","null","null","1750","null","263","null",
"0500000US17185","Wabash County, Illinois","11652","*****","*****","null","11400","98","null","null","252","null","98","null",
"0500000US17187","Warren County, Illinois","17701","*****","*****","null","16590","190","null","null","1111","null","190","null",
"0500000US17189","Washington County, Illinois","14457","*****","*****","null","14316","42","null","null","141","null","42","null",
"0500000US17191","Wayne County, Illinois","16555","*****","*****","null","16394","73","null","null","161","null","73","null",
"0500000US17193","White County, Illinois","14464","*****","*****","null","14267","52","null","null","197","null","52","null",
"0500000US17195","Whiteside County, Illinois","57525","*****","*****","null","55768","256","null","null","1757","null","256","null",
"0500000US17197","Will County, Illinois","683995","*****","*****","null","601520","2080","null","null","82475","null","2080","null",
"0500000US17199","Williamson County, Illinois","67121","*****","*****","null","65695","212","null","null","1426","null","212","null",
"0500000US17201","Winnebago County, Illinois","290439","*****","*****","null","267117","1215","null","null","23322","null","1215","null",
"0500000US17203","Woodford County, Illinois","39106","*****","*****","null","38658","88","null","null","448","null","88","null",
"0500000US18001","Adams County, Indiana","34642","*****","*****","null","34369","128","null","null","273","null","128","null",
"0500000US18003","Allen County, Indiana","363453","*****","*****","null","340286","1033","null","null","23167","null","1033","null",
"0500000US18005","Bartholomew County, Indiana","79488","*****","*****","null","72748","594","null","null","6740","null","594","null",
"0500000US18007","Benton County, Indiana","8752","*****","*****","null","8545","65","null","null","207","null","65","null",
"0500000US18009","Blackford County, Indiana","12476","*****","*****","null","12358","53","null","null","118","null","53","null",
"0500000US18011","Boone County, Indiana","60511","*****","*****","null","58345","305","null","null","2166","null","305","null",
"0500000US18013","Brown County, Indiana","15011","*****","*****","null","14785","116","null","null","226","null","116","null",
"0500000US18015","Carroll County, Indiana","20014","*****","*****","null","19475","109","null","null","539","null","109","null",
"0500000US18017","Cass County, Indiana","38476","*****","*****","null","34908","274","null","null","3568","null","274","null",
"0500000US18019","Clark County, Indiana","113181","*****","*****","null","109400","445","null","null","3781","null","445","null",
"0500000US18021","Clay County, Indiana","26686","*****","*****","null","26617","42","null","null","69","null","42","null",
"0500000US18023","Clinton County, Indiana","32835","*****","*****","null","30810","258","null","null","2025","null","258","null",
"0500000US18025","Crawford County, Indiana","10591","*****","*****","null","10553","29","null","null","38","null","29","null",
"0500000US18027","Daviess County, Indiana","32411","*****","*****","null","31650","157","null","null","761","null","157","null",
"0500000US18029","Dearborn County, Indiana","49679","*****","*****","null","49017","177","null","null","662","null","177","null",
"0500000US18031","Decatur County, Indiana","26240","*****","*****","null","25671","159","null","null","569","null","159","null",
"0500000US18033","DeKalb County, Indiana","42449","*****","*****","null","41886","181","null","null","563","null","181","null",
"0500000US18035","Delaware County, Indiana","117335","*****","*****","null","114858","342","null","null","2477","null","342","null",
"0500000US18037","Dubois County, Indiana","42291","*****","*****","null","40312","233","null","null","1979","null","233","null",
"0500000US18039","Elkhart County, Indiana","200685","*****","*****","null","184074","957","null","null","16611","null","957","null",
"0500000US18041","Fayette County, Indiana","23773","*****","*****","null","23647","56","null","null","126","null","56","null",
"0500000US18043","Floyd County, Indiana","75900","*****","*****","null","73957","343","null","null","1943","null","343","null",
"0500000US18045","Fountain County, Indiana","16888","*****","*****","null","16657","82","null","null","231","null","82","null",
"0500000US18047","Franklin County, Indiana","22935","*****","*****","null","22767","100","null","null","168","null","100","null",
"0500000US18049","Fulton County, Indiana","20527","*****","*****","null","19912","101","null","null","615","null","101","null",
"0500000US18051","Gibson County, Indiana","33668","*****","*****","null","33359","90","null","null","309","null","90","null",
"0500000US18053","Grant County, Indiana","68896","*****","*****","null","67725","249","null","null","1171","null","249","null",
"0500000US18055","Greene County, Indiana","32815","*****","*****","null","32664","54","null","null","151","null","54","null",
"0500000US18057","Hamilton County, Indiana","296635","*****","*****","null","274473","1567","null","null","22162","null","1567","null",
"0500000US18059","Hancock County, Indiana","71328","*****","*****","null","70286","258","null","null","1042","null","258","null",
"0500000US18061","Harrison County, Indiana","39230","*****","*****","null","38801","141","null","null","429","null","141","null",
"0500000US18063","Hendricks County, Indiana","153435","*****","*****","null","146837","837","null","null","6598","null","837","null",
"0500000US18065","Henry County, Indiana","49146","*****","*****","null","48695","104","null","null","451","null","104","null",
"0500000US18067","Howard County, Indiana","82765","*****","*****","null","81007","251","null","null","1758","null","251","null",
"0500000US18069","Huntington County, Indiana","36863","*****","*****","null","36299","117","null","null","564","null","117","null",
"0500000US18071","Jackson County, Indiana","43471","*****","*****","null","41527","270","null","null","1944","null","270","null",
"0500000US18073","Jasper County, Indiana","33448","*****","*****","null","32589","180","null","null","859","null","180","null",
"0500000US18075","Jay County, Indiana","21255","*****","*****","null","20986","114","null","null","269","null","114","null",
"0500000US18077","Jefferson County, Indiana","32453","*****","*****","null","31951","171","null","null","502","null","171","null",
"0500000US18079","Jennings County, Indiana","28113","*****","*****","null","27881","136","null","null","232","null","136","null",
"0500000US18081","Johnson County, Indiana","145645","*****","*****","null","139918","588","null","null","5727","null","588","null",
"0500000US18083","Knox County, Indiana","38062","*****","*****","null","37677","120","null","null","385","null","120","null",
"0500000US18085","Kosciusko County, Indiana","77983","*****","*****","null","74853","318","null","null","3130","null","318","null",
"0500000US18087","LaGrange County, Indiana","38084","*****","*****","null","37323","102","null","null","761","null","102","null",
"0500000US18089","Lake County, Indiana","491596","*****","*****","null","457949","1452","null","null","33647","null","1452","null",
"0500000US18091","LaPorte County, Indiana","111280","*****","*****","null","107738","461","null","null","3542","null","461","null",
"0500000US18093","Lawrence County, Indiana","45814","*****","*****","null","45155","206","null","null","659","null","206","null",
"0500000US18095","Madison County, Indiana","130280","*****","*****","null","128035","296","null","null","2245","null","296","null",
"0500000US18097","Marion County, Indiana","926335","*****","*****","null","849215","2346","null","null","77120","null","2346","null",
"0500000US18099","Marshall County, Indiana","46962","*****","*****","null","44837","237","null","null","2125","null","237","null",
"0500000US18101","Martin County, Indiana","10262","*****","*****","null","10215","42","null","null","47","null","42","null",
"0500000US18103","Miami County, Indiana","36211","*****","*****","null","35846","98","null","null","365","null","98","null",
"0500000US18105","Monroe County, Indiana","142404","*****","*****","null","130684","801","null","null","11720","null","801","null",
"0500000US18107","Montgomery County, Indiana","38172","*****","*****","null","37061","263","null","null","1111","null","263","null",
"0500000US18109","Morgan County, Indiana","69403","*****","*****","null","68488","157","null","null","915","null","157","null",
"0500000US18111","Newton County, Indiana","14057","*****","*****","null","13670","128","null","null","387","null","128","null",
"0500000US18113","Noble County, Indiana","47546","*****","*****","null","45560","247","null","null","1986","null","247","null",
"0500000US18115","Ohio County, Indiana","6033","*****","*****","null","6033","16","null","null","0","null","16","null",
"0500000US18117","Orange County, Indiana","19725","*****","*****","null","19488","71","null","null","237","null","71","null",
"0500000US18119","Owen County, Indiana","21192","*****","*****","null","21057","79","null","null","135","null","79","null",
"0500000US18121","Parke County, Indiana","17107","*****","*****","null","16930","104","null","null","177","null","104","null",
"0500000US18123","Perry County, Indiana","19414","*****","*****","null","19228","94","null","null","186","null","94","null",
"0500000US18125","Pike County, Indiana","12687","*****","*****","null","12654","27","null","null","33","null","27","null",
"0500000US18127","Porter County, Indiana","166570","*****","*****","null","159977","520","null","null","6593","null","520","null",
"0500000US18129","Posey County, Indiana","25567","*****","*****","null","25417","62","null","null","150","null","62","null",
"0500000US18131","Pulaski County, Indiana","13047","*****","*****","null","12956","49","null","null","91","null","49","null",
"0500000US18133","Putnam County, Indiana","37650","*****","*****","null","37082","129","null","null","568","null","129","null",
"0500000US18135","Randolph County, Indiana","25596","*****","*****","null","25315","107","null","null","281","null","107","null",
"0500000US18137","Ripley County, Indiana","28612","*****","*****","null","28122","146","null","null","490","null","146","null",
"0500000US18139","Rush County, Indiana","16991","*****","*****","null","16822","79","null","null","169","null","79","null",
"0500000US18141","St. Joseph County, Indiana","267246","*****","*****","null","251002","861","null","null","16244","null","861","null",
"0500000US18143","Scott County, Indiana","23783","*****","*****","null","23434","116","null","null","349","null","116","null",
"0500000US18145","Shelby County, Indiana","44441","*****","*****","null","43510","162","null","null","931","null","162","null",
"0500000US18147","Spencer County, Indiana","20856","*****","*****","null","20501","84","null","null","355","null","84","null",
"0500000US18149","Starke County, Indiana","23117","*****","*****","null","22677","137","null","null","440","null","137","null",
"0500000US18151","Steuben County, Indiana","34267","*****","*****","null","33629","123","null","null","638","null","123","null",
"0500000US18153","Sullivan County, Indiana","21111","*****","*****","null","20919","57","null","null","192","null","57","null",
"0500000US18155","Switzerland County, Indiana","10500","*****","*****","null","10350","80","null","null","150","null","80","null",
"0500000US18157","Tippecanoe County, Indiana","180952","*****","*****","null","160914","833","null","null","20038","null","833","null",
"0500000US18159","Tipton County, Indiana","15573","*****","*****","null","15364","99","null","null","209","null","99","null",
"0500000US18161","Union County, Indiana","7299","*****","*****","null","7251","38","null","null","48","null","38","null",
"0500000US18163","Vanderburgh County, Indiana","181305","*****","*****","null","176511","595","null","null","4794","null","595","null",
"0500000US18165","Vermillion County, Indiana","15860","*****","*****","null","15728","76","null","null","132","null","76","null",
"0500000US18167","Vigo County, Indiana","108268","*****","*****","null","104764","392","null","null","3504","null","392","null",
"0500000US18169","Wabash County, Indiana","32358","*****","*****","null","31992","117","null","null","366","null","117","null",
"0500000US18171","Warren County, Indiana","8367","*****","*****","null","8314","26","null","null","53","null","26","null",
"0500000US18173","Warrick County, Indiana","60995","*****","*****","null","59358","251","null","null","1637","null","251","null",
"0500000US18175","Washington County, Indiana","27930","*****","*****","null","27785","66","null","null","145","null","66","null",
"0500000US18177","Wayne County, Indiana","67866","*****","*****","null","66422","255","null","null","1444","null","255","null",
"0500000US18179","Wells County, Indiana","27796","*****","*****","null","27388","123","null","null","408","null","123","null",
"0500000US18181","White County, Indiana","24388","*****","*****","null","23433","164","null","null","955","null","164","null",
"0500000US18183","Whitley County, Indiana","33330","*****","*****","null","33039","81","null","null","291","null","81","null",
"0500000US19001","Adair County, Iowa","7426","*****","*****","null","7343","28","null","null","83","null","28","null",
"0500000US19003","Adams County, Iowa","3892","*****","*****","null","3868","19","null","null","24","null","19","null",
"0500000US19005","Allamakee County, Iowa","14060","*****","*****","null","13447","113","null","null","613","null","113","null",
"0500000US19007","Appanoose County, Iowa","12669","*****","*****","null","12568","36","null","null","101","null","36","null",
"0500000US19009","Audubon County, Iowa","5869","*****","*****","null","5838","19","null","null","31","null","19","null",
"0500000US19011","Benton County, Iowa","25803","*****","*****","null","25628","62","null","null","175","null","62","null",
"0500000US19013","Black Hawk County, Iowa","132496","*****","*****","null","126280","558","null","null","6216","null","558","null",
"0500000US19015","Boone County, Iowa","26401","*****","*****","null","26182","88","null","null","219","null","88","null",
"0500000US19017","Bremer County, Iowa","24539","*****","*****","null","24198","88","null","null","341","null","88","null",
"0500000US19019","Buchanan County, Iowa","20998","*****","*****","null","20743","79","null","null","255","null","79","null",
"0500000US19021","Buena Vista County, Iowa","20507","*****","*****","null","16782","278","null","null","3725","null","278","null",
"0500000US19023","Butler County, Iowa","14966","*****","*****","null","14880","40","null","null","86","null","40","null",
"0500000US19025","Calhoun County, Iowa","9914","*****","*****","null","9857","23","null","null","57","null","23","null",
"0500000US19027","Carroll County, Iowa","20629","*****","*****","null","20439","74","null","null","190","null","74","null",
"0500000US19029","Cass County, Iowa","13590","*****","*****","null","13426","45","null","null","164","null","45","null",
"0500000US19031","Cedar County, Iowa","18375","*****","*****","null","18197","86","null","null","178","null","86","null",
"0500000US19033","Cerro Gordo County, Iowa","43481","*****","*****","null","42652","197","null","null","829","null","197","null",
"0500000US19035","Cherokee County, Iowa","11853","*****","*****","null","11722","79","null","null","131","null","79","null",
"0500000US19037","Chickasaw County, Iowa","12244","*****","*****","null","12043","50","null","null","201","null","50","null",
"0500000US19039","Clarke County, Iowa","9280","*****","*****","null","8841","147","null","null","439","null","147","null",
"0500000US19041","Clay County, Iowa","16537","*****","*****","null","16185","99","null","null","352","null","99","null",
"0500000US19043","Clayton County, Iowa","17806","*****","*****","null","17495","73","null","null","311","null","73","null",
"0500000US19045","Clinton County, Iowa","48365","*****","*****","null","47304","211","null","null","1061","null","211","null",
"0500000US19047","Crawford County, Iowa","17252","*****","*****","null","15029","263","null","null","2223","null","263","null",
"0500000US19049","Dallas County, Iowa","74892","*****","*****","null","69382","644","null","null","5510","null","644","null",
"0500000US19051","Davis County, Iowa","8742","*****","*****","null","8688","32","null","null","54","null","32","null",
"0500000US19053","Decatur County, Iowa","8249","*****","*****","null","8106","56","null","null","143","null","56","null",
"0500000US19055","Delaware County, Iowa","17507","*****","*****","null","17315","74","null","null","192","null","74","null",
"0500000US19057","Des Moines County, Iowa","40208","*****","*****","null","39606","157","null","null","602","null","157","null",
"0500000US19059","Dickinson County, Iowa","16967","*****","*****","null","16825","63","null","null","142","null","63","null",
"0500000US19061","Dubuque County, Iowa","95906","*****","*****","null","93527","296","null","null","2379","null","296","null",
"0500000US19063","Emmet County, Iowa","9917","*****","*****","null","9500","123","null","null","417","null","123","null",
"0500000US19065","Fayette County, Iowa","20589","*****","*****","null","20333","47","null","null","256","null","47","null",
"0500000US19067","Floyd County, Iowa","16050","*****","*****","null","15816","88","null","null","234","null","88","null",
"0500000US19069","Franklin County, Iowa","10489","*****","*****","null","10133","102","null","null","356","null","102","null",
"0500000US19071","Fremont County, Iowa","7106","*****","*****","null","7036","31","null","null","70","null","31","null",
"0500000US19073","Greene County, Iowa","9174","*****","*****","null","9058","47","null","null","116","null","47","null",
"0500000US19075","Grundy County, Iowa","12407","*****","*****","null","12354","21","null","null","53","null","21","null",
"0500000US19077","Guthrie County, Iowa","10740","*****","*****","null","10603","59","null","null","137","null","59","null",
"0500000US19079","Hamilton County, Iowa","15297","*****","*****","null","14732","106","null","null","565","null","106","null",
"0500000US19081","Hancock County, Iowa","11092","*****","*****","null","10894","61","null","null","198","null","61","null",
"0500000US19083","Hardin County, Iowa","17393","*****","*****","null","16857","106","null","null","536","null","106","null",
"0500000US19085","Harrison County, Iowa","14467","*****","*****","null","14332","48","null","null","135","null","48","null",
"0500000US19087","Henry County, Iowa","20080","*****","*****","null","19477","109","null","null","603","null","109","null",
"0500000US19089","Howard County, Iowa","9494","*****","*****","null","9429","47","null","null","65","null","47","null",
"0500000US19091","Humboldt County, Iowa","9674","*****","*****","null","9458","81","null","null","216","null","81","null",
"0500000US19093","Ida County, Iowa","7071","*****","*****","null","7009","24","null","null","62","null","24","null",
"0500000US19095","Iowa County, Iowa","16344","*****","*****","null","16130","105","null","null","214","null","105","null",
"0500000US19097","Jackson County, Iowa","19572","*****","*****","null","19411","49","null","null","161","null","49","null",
"0500000US19099","Jasper County, Iowa","36726","*****","*****","null","36363","87","null","null","363","null","87","null",
"0500000US19101","Jefferson County, Iowa","17318","*****","*****","null","14933","484","null","null","2385","null","484","null",
"0500000US19103","Johnson County, Iowa","139436","*****","*****","null","125368","940","null","null","14068","null","940","null",
"0500000US19105","Jones County, Iowa","20560","*****","*****","null","20258","93","null","null","302","null","93","null",
"0500000US19107","Keokuk County, Iowa","10291","*****","*****","null","10220","39","null","null","71","null","39","null",
"0500000US19109","Kossuth County, Iowa","15280","*****","*****","null","15093","60","null","null","187","null","60","null",
"0500000US19111","Lee County, Iowa","35369","*****","*****","null","34812","163","null","null","557","null","163","null",
"0500000US19113","Linn County, Iowa","216640","*****","*****","null","209618","704","null","null","7022","null","704","null",
"0500000US19115","Louisa County, Iowa","11271","*****","*****","null","10239","120","null","null","1032","null","120","null",
"0500000US19117","Lucas County, Iowa","8731","*****","*****","null","8428","140","null","null","303","null","140","null",
"0500000US19119","Lyon County, Iowa","11723","*****","*****","null","11561","54","null","null","162","null","54","null",
"0500000US19121","Madison County, Iowa","15644","*****","*****","null","15397","88","null","null","247","null","88","null",
"0500000US19123","Mahaska County, Iowa","22396","*****","*****","null","21959","107","null","null","437","null","107","null",
"0500000US19125","Marion County, Iowa","33248","*****","*****","null","32382","220","null","null","866","null","220","null",
"0500000US19127","Marshall County, Iowa","40962","*****","*****","null","35938","325","null","null","5024","null","325","null",
"0500000US19129","Mills County, Iowa","14862","*****","*****","null","14752","57","null","null","110","null","57","null",
"0500000US19131","Mitchell County, Iowa","10762","*****","*****","null","10696","28","null","null","66","null","28","null",
"0500000US19133","Monona County, Iowa","9088","*****","*****","null","9002","44","null","null","86","null","44","null",
"0500000US19135","Monroe County, Iowa","8002","*****","*****","null","7819","131","null","null","183","null","131","null",
"0500000US19137","Montgomery County, Iowa","10465","*****","*****","null","10301","39","null","null","164","null","39","null",
"0500000US19139","Muscatine County, Iowa","42913","*****","*****","null","40233","368","null","null","2680","null","368","null",
"0500000US19141","O'Brien County, Iowa","14092","*****","*****","null","13708","75","null","null","384","null","75","null",
"0500000US19143","Osceola County, Iowa","6211","*****","*****","null","5950","35","null","null","261","null","35","null",
"0500000US19145","Page County, Iowa","15660","*****","*****","null","15331","114","null","null","329","null","114","null",
"0500000US19147","Palo Alto County, Iowa","9208","*****","*****","null","8988","56","null","null","220","null","56","null",
"0500000US19149","Plymouth County, Iowa","24853","*****","*****","null","24228","109","null","null","625","null","109","null",
"0500000US19151","Pocahontas County, Iowa","7127","*****","*****","null","6949","59","null","null","178","null","59","null",
"0500000US19153","Polk County, Iowa","452369","*****","*****","null","413127","1514","null","null","39242","null","1514","null",
"0500000US19155","Pottawattamie County, Iowa","93213","*****","*****","null","89921","312","null","null","3292","null","312","null",
"0500000US19157","Poweshiek County, Iowa","18705","*****","*****","null","18112","175","null","null","593","null","175","null",
"0500000US19159","Ringgold County, Iowa","5061","*****","*****","null","5026","22","null","null","35","null","22","null",
"0500000US19161","Sac County, Iowa","10101","*****","*****","null","10013","40","null","null","88","null","40","null",
"0500000US19163","Scott County, Iowa","169994","*****","*****","null","163751","462","null","null","6243","null","462","null",
"0500000US19165","Shelby County, Iowa","11992","*****","*****","null","11742","102","null","null","250","null","102","null",
"0500000US19167","Sioux County, Iowa","34509","*****","*****","null","32379","259","null","null","2130","null","259","null",
"0500000US19169","Story County, Iowa","93586","*****","*****","null","85284","464","null","null","8302","null","464","null",
"0500000US19171","Tama County, Iowa","17479","*****","*****","null","16933","76","null","null","546","null","76","null",
"0500000US19173","Taylor County, Iowa","6213","*****","*****","null","6002","73","null","null","211","null","73","null",
"0500000US19175","Union County, Iowa","12575","*****","*****","null","12360","92","null","null","215","null","92","null",
"0500000US19177","Van Buren County, Iowa","7432","*****","*****","null","7359","32","null","null","73","null","32","null",
"0500000US19179","Wapello County, Iowa","35315","*****","*****","null","32567","290","null","null","2748","null","290","null",
"0500000US19181","Warren County, Iowa","47542","*****","*****","null","46972","174","null","null","570","null","174","null",
"0500000US19183","Washington County, Iowa","22017","*****","*****","null","21403","114","null","null","614","null","114","null",
"0500000US19185","Wayne County, Iowa","6384","*****","*****","null","6347","25","null","null","37","null","25","null",
"0500000US19187","Webster County, Iowa","37295","*****","*****","null","36375","180","null","null","920","null","180","null",
"0500000US19189","Winnebago County, Iowa","10614","*****","*****","null","10383","71","null","null","231","null","71","null",
